source_id,title,url,record_statuses,recorded_check_dates,latest_retrieval_scope,hands_on_scope
REF-545654c2e6e4,Prompting Claude Opus 5,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-opus-5,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-1b5309285f0e,Prompting Claude Sonnet 5,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-sonnet-5,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-ad459d218cf1,Prompting Claude Fable 5,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-fable-5,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-cb3cf15d3617,Prompting Claude Opus 4.8,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/prompting-claude-opus-4-8,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-6727386d515f,Define success criteria and build evaluations,https://platform.claude.com/docs/en/test-and-evaluate/develop-tests,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-2baa75632294,Reduce hallucinations,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/reduce-hallucinations,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-44ba86b36cbf,Increase output consistency,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/increase-consistency,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-81fb010354cd,Best Practices for Prompt Engineering for 2026,https://claude.com/blog/best-practices-for-prompt-engineering,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-4aaa8f05a116,anthropics/prompt-eng-interactive-tutorial,https://github.com/anthropics/prompt-eng-interactive-tutorial,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-1f49d0119ced,anthropics/claude-cookbooks,https://github.com/anthropics/claude-cookbooks,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-126e07cf0d68,Effective context engineering for AI agents,https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-0882f00e6258,API overview,https://platform.claude.com/docs/en/api/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-e77afe85aa5d,Create a Message,https://platform.claude.com/docs/en/api/messages/create,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-0712ffc466da,Streaming messages,https://platform.claude.com/docs/en/build-with-claude/streaming,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-9a3bbc4f637b,Prompt caching,https://platform.claude.com/docs/en/build-with-claude/prompt-caching,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-dbcb362197db,Batch processing,https://platform.claude.com/docs/en/build-with-claude/batch-processing,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-0f030b5355d8,Files API,https://platform.claude.com/docs/en/build-with-claude/files,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-4cc5ec41167b,Citations,https://platform.claude.com/docs/en/build-with-claude/citations,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-03550646e4bf,Thinking,https://platform.claude.com/docs/en/build-with-claude/thinking,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-5ee636ca2d80,Extended thinking (legacy),https://platform.claude.com/docs/en/build-with-claude/extended-thinking,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-7804d5c8252c,Effort,https://platform.claude.com/docs/en/build-with-claude/effort,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-9b5191cd34a2,Context windows,https://platform.claude.com/docs/en/build-with-claude/context-windows,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-54d4071243dd,Compaction,https://platform.claude.com/docs/en/build-with-claude/compaction,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-5ab7f1535f05,Context editing,https://platform.claude.com/docs/en/build-with-claude/context-editing,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-1ba226019836,Structured outputs,https://platform.claude.com/docs/en/build-with-claude/structured-outputs,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-2536dd9f059d,Models overview,https://platform.claude.com/docs/en/about-claude/models/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-9332683246db,Model IDs and versioning,https://platform.claude.com/docs/en/about-claude/models/model-ids-and-versions,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-c2c3b48be6d1,Model deprecations,https://platform.claude.com/docs/en/about-claude/model-deprecations,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-50846cd1ff36,Pricing,https://platform.claude.com/docs/en/about-claude/pricing,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-77e92174d53e,List Models,https://platform.claude.com/docs/en/api/models/list,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-ed2ea3ed3dc1,Rate limits,https://platform.claude.com/docs/en/api/rate-limits,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-01851843c874,Beta headers,https://platform.claude.com/docs/en/api/beta-headers,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-4182359e79e6,Claude Platform release notes,https://platform.claude.com/docs/en/release-notes/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-82747c62f33e,Tool use with Claude,https://platform.claude.com/docs/en/agents-and-tools/tool-use/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-4901dce6b1bc,Define tools,https://platform.claude.com/docs/en/agents-and-tools/tool-use/define-tools,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-42e907e29544,Handle tool calls,https://platform.claude.com/docs/en/agents-and-tools/tool-use/handle-tool-calls,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-a1c690959ad3,Tool runner (SDK),https://platform.claude.com/docs/en/agents-and-tools/tool-use/tool-runner,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-1bf8a15bc1de,Tool search tool,https://platform.claude.com/docs/en/agents-and-tools/tool-use/tool-search-tool,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-514c8ec7e7f6,Programmatic tool calling,https://platform.claude.com/docs/en/agents-and-tools/tool-use/programmatic-tool-calling,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-83e0e00209ae,MCP connector,https://platform.claude.com/docs/en/agents-and-tools/mcp-connector,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-4bc641a728ca,MCP tunnels,https://platform.claude.com/docs/en/agents-and-tools/mcp-tunnels/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-5388df5d3481,Agent Skills,https://platform.claude.com/docs/en/agents-and-tools/agent-skills/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-ee885bfc4c77,Skill authoring best practices,https://platform.claude.com/docs/en/agents-and-tools/agent-skills/best-practices,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-832e2fe21e6d,Using Agent Skills with the API,https://platform.claude.com/docs/en/build-with-claude/skills-guide,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-e98c27229211,Claude Managed Agents overview,https://platform.claude.com/docs/en/managed-agents/overview,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-fc5a48f29820,Managed Agents quickstart,https://platform.claude.com/docs/en/managed-agents/quickstart,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-babbaaa764e1,Multiagent orchestration,https://platform.claude.com/docs/en/managed-agents/multiagent-orchestration,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-b215a6818a78,Tools (Managed Agents),https://platform.claude.com/docs/en/managed-agents/tools,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-d1aed5d46f78,MCP Specification 2026-07-28,https://modelcontextprotocol.io/specification/2026-07-28,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-296289fe91ca,MCP Specification 2025-06-18,https://modelcontextprotocol.io/specification/2025-06-18,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-3bef6a91327c,The 2026-07-28 MCP Specification (announcement),https://blog.modelcontextprotocol.io/posts/2026-07-28/,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-ffc229d83891,Building Effective AI Agents,https://www.anthropic.com/engineering/building-effective-agents,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-1399aec68079,Writing effective tools for AI agents,https://www.anthropic.com/engineering/writing-tools-for-agents,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-8537165d23c7,Scaling Managed Agents,https://www.anthropic.com/engineering/managed-agents,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-7f7a70a67649,Effective harnesses for long-running agents,https://www.anthropic.com/engineering/effective-harnesses-for-long-running-agents,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-34cfa2c0e79e,Usage Policy,https://www.anthropic.com/legal/aup,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-47b909232038,Privacy Policy,https://www.anthropic.com/legal/privacy,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-8ac8edab81d7,Consumer Terms of Service,https://www.anthropic.com/legal/consumer-terms,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-7dea3b226d0f,Commercial Terms of Service,https://www.anthropic.com/legal/commercial-terms,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-2f319e248ff1,What certifications has Anthropic obtained?,https://support.claude.com/en/articles/10015870-what-certifications-has-anthropic-obtained,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-f2641dcd7047,Anthropic Trust Center,https://trust.anthropic.com/,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-7538e94c51dd,Claude Code — Security,https://code.claude.com/docs/en/security,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-46c922da4711,Access audit logs,https://support.claude.com/en/articles/9970975-access-audit-logs,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-890b8ba2467f,Set up single sign-on (SSO),https://support.claude.com/en/articles/13132885-set-up-single-sign-on-sso,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-f2ca59b82948,How long do you store my data? (consumer),https://privacy.claude.com/en/articles/10023548-how-long-do-you-store-my-data,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-afe1e125f3ba,Responsible Scaling Policy (v3.4),https://www.anthropic.com/responsible-scaling-policy,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-6bc4022c8696,API and data retention (Zero Data Retention),https://platform.claude.com/docs/en/manage-claude/api-and-data-retention,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-6d32ab6800dd,Securely deploying AI agents,https://code.claude.com/docs/en/agent-sdk/secure-deployment,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-3dd36a9677d8,Mitigate jailbreaks and prompt injections,https://platform.claude.com/docs/en/test-and-evaluate/strengthen-guardrails/mitigate-jailbreaks,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-6a04d3eee792,IP allowlisting,https://support.claude.com/en/articles/13200993-restrict-access-to-claude-with-ip-allowlisting,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-2c09db286e71,Access the Compliance API,https://support.claude.com/en/articles/13015708-access-the-compliance-api,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-375766dd05d2,Custom data retention controls (Enterprise),https://support.claude.com/en/articles/10440198-custom-data-retention-controls-for-enterprise-plans,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-6dc84f1bdef3,Business Associate Agreements (BAA),https://support.claude.com/en/articles/8114513-business-associate-agreements-baa-for-commercial-customers,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-06b2864aaa7d,Claude Code — Data usage,https://code.claude.com/docs/en/data-usage,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-68c3479753c2,Tenant Restrictions,https://support.claude.com/en/articles/13198485-enforce-network-level-access-control-with-tenant-restrictions,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-d619c2c742d8,Roles and permissions,https://support.claude.com/en/articles/9267276-roles-and-permissions,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-bbab11770b89,Approach to GDPR,https://privacy.claude.com/en/articles/10023628-what-is-your-approach-to-gdpr-or-related-issues,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-64af1d1a2fd4,How we contain Claude across products,https://www.anthropic.com/engineering/how-we-contain-claude,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-2d3a3afef53e,Using agents according to our Usage Policy,https://support.claude.com/en/articles/12005017-using-agents-according-to-our-usage-policy,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-57efdf29d382,Set up JIT or SCIM provisioning,https://support.claude.com/en/articles/13133195-set-up-jit-or-scim-provisioning,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-5c48e6754ec0,Claude Code — Enterprise network configuration,https://code.claude.com/docs/en/network-config,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-ff5ed2bd4753,Exceptions to our Usage Policy,https://support.claude.com/en/articles/9528712-exceptions-to-our-usage-policy,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-5f97cd27c480,Claude Code — Sandboxed Bash tool,https://code.claude.com/docs/en/sandboxing,historical-register-assertion; linked-not-refetched,2026-08-17,see original record; not refreshed in lab wave,not established by this catalog
REF-0cd29c835ea9,Design Knowledge Base,https://app.notion.com/p/3e0792ca088880d291a9d14a52512cca?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-d1b732f75572,Website Redesign,https://app.notion.com/p/39a792ca088880d6a869f233022355b0?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-39886336c6d0,📐 Claude instructions & skills — setup reference,https://app.notion.com/p/3ba792ca08888118a79bc42cada86660?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-552539fa9813,http://CLAUDE.local.md,http://CLAUDE.local.md,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-2bc052adba23,http://claude.ai,http://claude.ai,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-bf79a70870b1,https://support.claude.com/en/articles/10185728-understanding-claude-s-personalization-features,https://support.claude.com/en/articles/10185728-understanding-claude-s-personalization-features,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-996c9ca33268,https://support.claude.com/en/articles/12512176-what-are-skills,https://support.claude.com/en/articles/12512176-what-are-skills,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-68c1434d5362,https://support.claude.com/en/articles/13119606-provision-and-manage-skills-for-your-organization,https://support.claude.com/en/articles/13119606-provision-and-manage-skills-for-your-organization,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-f9971082e445,https://support.claude.com/en/articles/14546867-set-organization-instructions,https://support.claude.com/en/articles/14546867-set-organization-instructions,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-197d5a7cc421,https://support.claude.com/en/articles/14553240-give-claude-context-claude-md-and-better-prompts,https://support.claude.com/en/articles/14553240-give-claude-context-claude-md-and-better-prompts,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-c583f93815ba,https://support.claude.com/en/articles/14553413-claude-code-cheatsheet,https://support.claude.com/en/articles/14553413-claude-code-cheatsheet,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-d2d939adb719,https://support.claude.com/en/articles/14554000-claude-code-power-user-tips,https://support.claude.com/en/articles/14554000-claude-code-power-user-tips,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-91a78d2090eb,https://support.claude.com/en/articles/9517075-what-are-projects,https://support.claude.com/en/articles/9517075-what-are-projects,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-e54efbf170ef,https://support.claude.com/en/articles/9519177-how-can-i-create-and-manage-projects,https://support.claude.com/en/articles/9519177-how-can-i-create-and-manage-projects,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-0a8cd4d8a393,https://support.claude.com/en/articles/9519189-manage-project-visibility-and-sharing,https://support.claude.com/en/articles/9519189-manage-project-visibility-and-sharing,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-5f5c84db2992,📦 AugMind — Agnostic Delivery Methodology (Living Draft),https://app.notion.com/p/3dc792ca0888818fa6b3f73c5333e802?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-4bd74b7cc6a2,http://corporatereporting.kpmg.nl,http://corporatereporting.kpmg.nl,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-10a05d1c6665,http://postofficeinquiry.dracos.co.uk,http://postofficeinquiry.dracos.co.uk,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-c3c3172b63bd,AugMind — Agnostic Delivery Methodology (Living Draft),https://app.notion.com/p/3dc792ca08888192b890f5ebd273cfd9?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-2934d2cabdc9,https://assets.kpmg.com/content/dam/kpmgsites/be/pdf/ALL-Quality-Assurance-and-Business-Integration-on-SAP-S4HANA-transformations-2026-EN-brochure-022-A4.pdf.coredownload.inline.pdf,https://assets.kpmg.com/content/dam/kpmgsites/be/pdf/ALL-Quality-Assurance-and-Business-Integration-on-SAP-S4HANA-transformations-2026-EN-brochure-022-A4.pdf.coredownload.inline.pdf,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-55656c236f8a,https://docs.google.com/document/d/1TdyAMsuwbej5H1jeNNVBsZNij38OKlSA/edit,https://docs.google.com/document/d/1TdyAMsuwbej5H1jeNNVBsZNij38OKlSA/edit,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-dd5685f0aa35,https://docs.google.com/spreadsheets/d/19QC6SZoNRxglxgRIqXa6mfVgaFyDA742/edit,https://docs.google.com/spreadsheets/d/19QC6SZoNRxglxgRIqXa6mfVgaFyDA742/edit,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-569e6f105b13,https://drive.google.com/drive/folders/1HVU1St3V9vsvQ_k2wOEETbuloArVVjCf,https://drive.google.com/drive/folders/1HVU1St3V9vsvQ_k2wOEETbuloArVVjCf,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-98fd5ae7a08a,https://drive.google.com/drive/folders/1Kd6iSoZQ0u18su1LmnXkrdugCPJL9hZg,https://drive.google.com/drive/folders/1Kd6iSoZQ0u18su1LmnXkrdugCPJL9hZg,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-08eaaea6b0bb,https://drive.google.com/drive/folders/1NErk7jp083jNw6eyQd3fqd6SqYmi4IOX,https://drive.google.com/drive/folders/1NErk7jp083jNw6eyQd3fqd6SqYmi4IOX,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-34641ab3c7c0,https://drive.google.com/file/d/1GX2qNe5A9Qj6m1gHaPKN_6N9fKsF72Em/view,https://drive.google.com/file/d/1GX2qNe5A9Qj6m1gHaPKN_6N9fKsF72Em/view,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-d1203e017d22,https://drive.google.com/file/d/1I1uivUdBJKHpdgFpD7PxOUdfMlVYGy5V/view,https://drive.google.com/file/d/1I1uivUdBJKHpdgFpD7PxOUdfMlVYGy5V/view,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-aecf2fd2d34c,https://drive.google.com/file/d/1ZW0w4_AIkHmJ5A4TE76SNSDgY1nJ8xJ_/view,https://drive.google.com/file/d/1ZW0w4_AIkHmJ5A4TE76SNSDgY1nJ8xJ_/view,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-5b8ed3ee8e87,https://drive.google.com/file/d/1Zy95p6m0tx2NnpNrLAB08CKdiBbP8ZOB/view,https://drive.google.com/file/d/1Zy95p6m0tx2NnpNrLAB08CKdiBbP8ZOB/view,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-67f3bc038afa,https://drive.google.com/file/d/1hEazxyA7LtcPMEaDNDfsiQTAy67KRhT7/view,https://drive.google.com/file/d/1hEazxyA7LtcPMEaDNDfsiQTAy67KRhT7/view,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-5dd2a5171a43,https://kpmg.com/us/en/how-we-work/client-stories/charting-course-new-value.html,https://kpmg.com/us/en/how-we-work/client-stories/charting-course-new-value.html,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-84fec818072c,https://www2.deloitte.com/content/dam/assets-zone3/us/en/docs/services/consulting/2024/us-cons-enterprise-service-management-accelerating-your-journey.pdf,https://www2.deloitte.com/content/dam/assets-zone3/us/en/docs/services/consulting/2024/us-cons-enterprise-service-management-accelerating-your-journey.pdf,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-25e1875182ef,📜 Canonical instruction texts,https://app.notion.com/p/3ba792ca088881d5807de7b47a7d81bb?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-e970d5ee5507,🧭 Claude Governance,https://app.notion.com/p/3ba792ca08888127869ce85d9d3ccfc2?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-cc6b8f29e834,🎛️ Models & prompting guide,https://app.notion.com/p/3ba792ca08888152a723ca5a26e2cab4?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-069dd5549b17,https://claude.com/blog/claude-models-explained-choosing-the-best-model-for-your-use-case,https://claude.com/blog/claude-models-explained-choosing-the-best-model-for-your-use-case,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-38ebff0fff8d,https://platform.claude.com/docs/en/about-claude/models/choosing-a-model,https://platform.claude.com/docs/en/about-claude/models/choosing-a-model,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-be4bb6a60797,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/long-context-tips,https://platform.claude.com/docs/en/build-with-claude/prompt-engineering/long-context-tips,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-2acf956eb610,Foundry Team Charter,https://app.notion.com/p/3b2792ca0888807181fbcc8276c2f23e?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-9d93a115964b,Brand Guidelines,https://app.notion.com/p/39a792ca088880c08386f8c412a1f6d9?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-c8656f9c2146,🛰️ Anthropic source library,https://app.notion.com/p/3bf792ca088881d2acdff20cb1698b42?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-229000f2e862,http://code.claude.com,http://code.claude.com,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-fba2ef0f3751,http://platform.claude.com,http://platform.claude.com,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-a9b541dcfc99,http://privacy.claude.com,http://privacy.claude.com,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-87dcae5ff95b,http://support.claude.com,http://support.claude.com,linked-not-refetched,,see original record; not refreshed in lab wave,not established by this catalog
REF-b80930eccead,🗺️ Foundry Roadmap,https://app.notion.com/p/3b2792ca0888818c8b64eeecc699223e?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-3501039c8556,📅 Daily reports,https://app.notion.com/p/3bf792ca08888198a89bf3254997e7b6?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-252bc9e8f0c0,🏗️ Foundry Architecture,https://app.notion.com/p/3b2792ca0888810f92e1dc8eb3d2be6e?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-5ba13ae95ffe,🗂️ Source register,https://app.notion.com/p/3bf792ca088881c6a7d8fc70df2d28f4?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
REF-93b1d3afc13f,🧪 Foundry Dry-Run Test Harness,https://app.notion.com/p/3b3792ca088881b1a008c2573a270459?pvs=204,page-copied-not-claims-verified,2026-09-20,see original record; not refreshed in lab wave,not established by this catalog
